dataset,user_id,item_id,rating,timestamp,split,context_json,source
music_in_car,1001,715,2,,,"{""weather"": ""sunny""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,267,4,,,"{""weather"": ""sunny""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,294,2,,,"{""weather"": ""sunny""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,259,4,,,"{""weather"": ""snowing""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,674,2,,,"{""weather"": ""rainy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,674,2,,,"{""weather"": ""cloudy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,259,4,,,"{""weather"": ""cloudy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,715,2,,,"{""trafficConditions"": ""traffic jam""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,285,4,,,"{""trafficConditions"": ""lots of cars""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,279,2,,,"{""sleepiness"": ""sleepy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,754,2,,,"{""sleepiness"": ""sleepy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,694,4,,,"{""sleepiness"": ""awake""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,251,2,,,"{""sleepiness"": ""awake""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,279,2,,,"{""sleepiness"": ""awake""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,267,4,,,"{""RoadType"": ""city""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,285,4,,,"{""naturalphenomena"": ""night""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,279,4,,,"{""naturalphenomena"": ""night""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,285,4,,,"{""naturalphenomena"": ""morning""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,754,2,,,"{""naturalphenomena"": ""morning""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,715,3,,,"{""mood"": ""sad""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,694,0,,,"{""mood"": ""lazy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,294,2,,,"{""mood"": ""lazy""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,251,3,,,"{""mood"": ""active""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,251,2,,,"{""landscape"": ""urban""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,294,4,,,"{""landscape"": ""mountains""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,674,3,,,"{""landscape"": ""mountains""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,267,4,,,"{""landscape"": ""country side""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,694,4,,,"{""landscape"": ""coast line""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,754,2,,,"{""DrivingStyle"": ""relaxed driving""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,259,4,,,"{""DrivingStyle"": ""relaxed driving""}",music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,259,1,,,,music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,694,5,,,,music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,267,4,,,,music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,251,2,,,,music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,715,1,,,,music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,285,4,,,,music_in_car/Data_InCarMusic.xlsx
music_in_car,1001,674,4,,,,music_in_car/Data_InCarMusic.xlsx
