dataset,user_id,item_id,rating,timestamp,split,context_json,source
ml_20mx16x32,0,16981,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,23846,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,27947,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,31189,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,31713,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,32947,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,33598,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,36763,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,38012,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,39632,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,39826,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,40069,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,40177,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,42118,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,43282,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,44186,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,44439,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,49093,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,49555,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,49739,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,49861,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,56315,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,67562,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,81131,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,82004,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,82077,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,82279,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,82339,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,82899,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,84889,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,85179,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,86444,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,86474,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,86976,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,87404,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,87527,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,87961,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,88517,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,88753,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,89505,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,89693,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,91345,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,91374,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,92171,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,92975,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,93075,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,93492,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,94063,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,94666,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,95820,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,96377,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,96887,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,96999,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,97315,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,98087,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,98466,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,98668,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,99144,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,99246,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,99622,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,99673,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,100530,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,101176,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,102334,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,102455,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,102557,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,102677,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,103278,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,103564,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,104103,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,105485,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,106271,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,106305,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,106404,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,106752,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,111460,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,112896,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,113085,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,113098,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,113819,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,114898,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,117704,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,118116,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,124732,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,126600,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,135775,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,137036,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,137267,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,138001,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,139162,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,139429,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,139990,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,140181,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,141284,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,147223,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,148011,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,148385,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,152679,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,153061,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
ml_20mx16x32,0,153699,1.0,,train,,ml-20mx16x32/trainx16x32_0.npz
