dataset,user_id,item_id,rating,timestamp,split,context_json,source
genome_2021,997206,5,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,10,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,13,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,17,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,21,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,28,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,31,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,39,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,40,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,45,2.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,46,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,50,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,62,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,74,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,85,2.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,110,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,112,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,141,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,150,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,161,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,165,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,204,2.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,207,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,222,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,224,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,246,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,249,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,253,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,254,2.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,260,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,261,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,277,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,279,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,282,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,300,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,305,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,318,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,327,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,329,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,339,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,345,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,349,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,353,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,356,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,357,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,362,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,364,5.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,369,1.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,376,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,377,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,380,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,410,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,415,1.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,421,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,435,1.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,440,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,449,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,450,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,457,4.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,466,3.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,469,2.0,,,,genome_2021/raw/ratings.json
genome_2021,997206,471,2.0,,,,genome_2021/raw/ratings.json
