dataset,user_id,item_id,rating,timestamp,split,context_json,source
amazon_review,103378997989317552200,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1626307876,,,amazon_review/rating-Alabama.csv
amazon_review,112597120686891028387,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1626309762,,,amazon_review/rating-Alabama.csv
amazon_review,100270366925303470748,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1626301530,,,amazon_review/rating-Alabama.csv
amazon_review,104473837835817861429,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1626300613,,,amazon_review/rating-Alabama.csv
amazon_review,114435642252064696269,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,1,1624983585,,,amazon_review/rating-Alabama.csv
amazon_review,114043824230907811356,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1597168272,,,amazon_review/rating-Alabama.csv
amazon_review,101429210308497374179,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1489881559,,,amazon_review/rating-Alabama.csv
amazon_review,116009008420407071921,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1609899039,,,amazon_review/rating-Alabama.csv
amazon_review,107169190219830137449,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1442548930,,,amazon_review/rating-Alabama.csv
amazon_review,100892169862531984043,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1529184622,,,amazon_review/rating-Alabama.csv
amazon_review,109535431362734890942,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1458919530,,,amazon_review/rating-Alabama.csv
amazon_review,106239928178034609776,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,4,1547235290,,,amazon_review/rating-Alabama.csv
amazon_review,104970056115801744726,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1517709403,,,amazon_review/rating-Alabama.csv
amazon_review,109505767411555142009,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,3,1500522299,,,amazon_review/rating-Alabama.csv
amazon_review,113609925684597773046,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1582904629,,,amazon_review/rating-Alabama.csv
amazon_review,103850146005395546959,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1626312629,,,amazon_review/rating-Alabama.csv
amazon_review,110587471700525107383,0x8862134e67ff5c87:0x38b5e2ae99cd1fcf,5,1535245718,,,amazon_review/rating-Alabama.csv
amazon_review,116228749342281381426,0x886268e8fdc4fd2f:0x746533eb9aa4d4df,1,1623504220,,,amazon_review/rating-Alabama.csv
amazon_review,112042636972630247750,0x886268e8fdc4fd2f:0x746533eb9aa4d4df,1,1611850938,,,amazon_review/rating-Alabama.csv
amazon_review,112457675680175038431,0x886268e8fdc4fd2f:0x746533eb9aa4d4df,5,1603654357,,,amazon_review/rating-Alabama.csv
amazon_review,110126953266495482781,0x886268e8fdc4fd2f:0x746533eb9aa4d4df,5,1565961874,,,amazon_review/rating-Alabama.csv
amazon_review,109722214914063733047,0x886268e8fdc4fd2f:0x746533eb9aa4d4df,5,1594331609,,,amazon_review/rating-Alabama.csv
